geoid,geoid20,year,denom_total_hh,med_hh_inc_adj,med_hh_inc
1400000US06037910405,6037910405,2016,1561,28386,23275
1400000US06037910501,6037910501,2016,1978,20043,16434
1400000US06037910502,6037910502,2016,1080,44093,36154
1400000US06037910504,6037910504,2016,1247,48514,39779
1400000US06037910505,6037910505,2016,811,62063,50889
1400000US06037910601,6037910601,2016,1577,37949,31116
1400000US06037910602,6037910602,2016,1402,32743,26848
1400000US06037910605,6037910605,2016,1263,64611,52978
1400000US06037910606,6037910606,2016,807,57047,46776
1400000US06037910607,6037910607,2016,948,47259,38750
1400000US06037910608,6037910608,2016,1089,47259,38750
1400000US06037910706,6037910706,2016,1447,62449,51205
1400000US06037910707,6037910707,2016,1358,49246,40379
1400000US06037910709,6037910709,2016,513,93201,76420
1400000US06037910712,6037910712,2016,639,66697,54688
1400000US06037910713,6037910713,2016,1347,67856,55639
1400000US06037910714,6037910714,2016,875,63479,52050
1400000US06037910715,6037910715,2016,1765,58940,48328
1400000US06037910716,6037910716,2016,1664,72744,59647
1400000US06037910717,6037910717,2016,858,84118,68973
1400000US06037910718,6037910718,2016,1004,84118,68973
1400000US06037910719,6037910719,2016,991,84118,68973
1400000US06037910720,6037910720,2016,1046,50199,41161
1400000US06037910721,6037910721,2016,1211,50199,41161
1400000US06037910804,6037910804,2016,867,110342,90475
1400000US06037910807,6037910807,2016,1988,127555,104589
1400000US06037910808,6037910808,2016,1136,105242,86293
1400000US06037910809,6037910809,2016,590,146198,119875
1400000US06037910810,6037910810,2016,776,154352,126561
1400000US06037910814,6037910814,2016,1240,123446,101220
1400000US06037910815,6037910815,2016,2001,109795,90027
1400000US06037911001,6037911001,2016,1576,61544,50463
1400000US06037911100,6037911100,2016,1870,54032,44304
1400000US06037920013,6037920013,2016,1644,117776,96571
1400000US06037920015,6037920015,2016,1896,155819,127764
1400000US06037920016,6037920016,2016,1456,149704,122750
1400000US06037920017,6037920017,2016,1429,116768,95744
1400000US06037920018,6037920018,2016,763,113116,92750
1400000US06037920020,6037920020,2016,2225,106003,86918
1400000US06037920028,6037920028,2016,1840,134385,110189
1400000US06037920029,6037920029,2016,1205,80750,66211
1400000US06037920030,6037920030,2016,1867,93777,76893
1400000US06037920031,6037920031,2016,2717,74310,60931
1400000US06037920034,6037920034,2016,1144,96347,79000
1400000US06037920035,6037920035,2016,2258,93460,76633
1400000US06037920038,6037920038,2016,1661,65647,53827
1400000US06037920039,6037920039,2016,586,135897,111429
1400000US06037920040,6037920040,2016,1018,107816,88404
1400000US06037920041,6037920041,2016,874,91553,75069
1400000US06037920042,6037920042,2016,2585,96897,79451
1400000US06037920043,6037920043,2016,1886,160352,131481
1400000US06037920044,6037920044,2016,917,128951,105734
1400000US06037920045,6037920045,2016,1461,143079,117318
1400000US06037920046,6037920046,2016,1053,61412,50355
1400000US06037920047,6037920047,2016,1304,61412,50355
1400000US06037920048,6037920048,2016,1768,84100,68958
1400000US06037920049,6037920049,2016,1184,144811,118738
1400000US06037920050,6037920050,2016,536,78428,64308
1400000US06037920102,6037920102,2016,1904,85081,69762
1400000US06037920104,6037920104,2016,880,142539,116875
1400000US06037920106,6037920106,2016,975,93345,76539
1400000US06037920109,6037920109,2016,1920,131270,107635
1400000US06037920110,6037920110,2016,1143,166428,136463
1400000US06037920111,6037920111,2016,969,119727,98170
1400000US06037920112,6037920112,2016,1488,110121,90294
1400000US06037920114,6037920114,2016,2369,116465,95496
1400000US06037920115,6037920115,2016,1504,128734,105556
1400000US06037920116,6037920116,2016,1637,134753,110491
1400000US06037920118,6037920118,2016,1718,139795,114625
1400000US06037920119,6037920119,2016,527,156768,128542
1400000US06037920120,6037920120,2016,283,155163,127227
1400000US06037920121,6037920121,2016,2648,148447,121720
1400000US06037920303,6037920303,2016,607,132710,108816
1400000US06037920312,6037920312,2016,2007,91732,75216
1400000US06037920313,6037920313,2016,1798,118872,97469
1400000US06037920314,6037920314,2016,974,130445,106959
1400000US06037920322,6037920322,2016,1064,104884,86000
1400000US06037920326,6037920326,2016,3014,122217,100212
1400000US06037920328,6037920328,2016,851,122467,100417
1400000US06037920329,6037920329,2016,2159,111087,91086
1400000US06037920330,6037920330,2016,2366,114713,94059
1400000US06037920331,6037920331,2016,1471,118757,97375
1400000US06037920332,6037920332,2016,591,110936,90962
1400000US06037920334,6037920334,2016,2247,87178,71482
1400000US06037920338,6037920338,2016,1770,181631,148929
1400000US06037920339,6037920339,2016,2370,152155,124759
1400000US06037920340,6037920340,2016,1083,58301,47804
1400000US06037920341,6037920341,2016,597,58301,47804
1400000US06037920342,6037920342,2016,949,58489,47958
1400000US06037920343,6037920343,2016,1046,58289,47794
1400000US06037930400,6037930400,2016,1067,89748,73589
1400000US06037980011,6037980011,2016,25,14313,11736
1400000US06037980015,6037980015,2016,185,59803,49036
1400000US06037980016,6037980016,2016,67,42305,34688
1400000US06037980017,6037980017,2016,135,82874,67952
1400000US06037980018,6037980018,2016,7,82074,67297
1400000US06037980019,6037980019,2016,103,197230,161719
1400000US06037980022,6037980022,2016,139,106060,86964
1400000US06037980024,6037980024,2016,73,145207,119063
1400000US06037980025,6037980025,2016,422,101118,82912
1400000US06037980031,6037980031,2016,21,53668,44005
1400000US06037980035,6037980035,2016,1804,53129,43563
1400000US06037980036,6037980036,2016,2477,67176,55081
1400000US06037980037,6037980037,2016,659,111002,91016
1400000US06037980038,6037980038,2016,2745,95744,78505
1400000US06037980039,6037980039,2016,79,127849,104830
1400000US06037101110,6037101110,2015,1645,62608,50694
1400000US06037101122,6037101122,2015,1218,132641,107400
1400000US06037101220,6037101220,2015,1164,50795,41129
1400000US06037101221,6037101221,2015,1251,48786,39502
1400000US06037101222,6037101222,2015,1048,48786,39502
1400000US06037101300,6037101300,2015,1535,99901,80890
1400000US06037101400,6037101400,2015,1498,74577,60385
1400000US06037102103,6037102103,2015,680,89196,72222
1400000US06037102104,6037102104,2015,1294,92476,74878
1400000US06037102105,6037102105,2015,577,58008,46969
1400000US06037102107,6037102107,2015,1258,77630,62857
1400000US06037103101,6037103101,2015,918,90210,73043
1400000US06037103102,6037103102,2015,1620,91784,74318
1400000US06037103201,6037103201,2015,573,74687,60474
1400000US06037103202,6037103202,2015,1388,74687,60474
1400000US06037103300,6037103300,2015,1204,105812,85676
1400000US06037103401,6037103401,2015,1345,77173,62487
1400000US06037103402,6037103402,2015,1054,77173,62487
1400000US06037104103,6037104103,2015,790,87893,71167
1400000US06037104105,6037104105,2015,1527,46674,37792
1400000US06037104108,6037104108,2015,1358,56091,45417
1400000US06037104124,6037104124,2015,1240,101191,81935
1400000US06037104201,6037104201,2015,897,60791,49223
1400000US06037104203,6037104203,2015,1034,60648,49107
1400000US06037104204,6037104204,2015,704,51085,41364
1400000US06037104310,6037104310,2015,858,59934,48529
1400000US06037104321,6037104321,2015,499,53410,43246
1400000US06037104322,6037104322,2015,665,53410,43246
1400000US06037104401,6037104401,2015,705,74680,60469
1400000US06037104403,6037104403,2015,632,53517,43333
1400000US06037104404,6037104404,2015,603,63857,51705
1400000US06037104500,6037104500,2015,615,58194,47120
1400000US06037104610,6037104610,2015,713,60342,48859
1400000US06037104620,6037104620,2015,721,63763,51629
1400000US06037104701,6037104701,2015,891,32345,26190
1400000US06037104703,6037104703,2015,584,47790,38696
1400000US06037104704,6037104704,2015,1114,62178,50346
1400000US06037104821,6037104821,2015,766,59986,48571
1400000US06037104822,6037104822,2015,614,60594,49063
1400000US06037104823,6037104823,2015,494,80483,65167
1400000US06037104824,6037104824,2015,550,80483,65167
1400000US06037106010,6037106010,2015,923,90375,73177
1400000US06037106020,6037106020,2015,1428,85375,69128
1400000US06037106111,6037106111,2015,989,101748,82386
1400000US06037106112,6037106112,2015,1508,88481,71643
1400000US06037106113,6037106113,2015,924,84798,68661
1400000US06037106114,6037106114,2015,1526,58027,46985
1400000US06037106403,6037106403,2015,764,72501,58704
1400000US06037106405,6037106405,2015,1085,55997,45341
1400000US06037106406,6037106406,2015,1506,84810,68671
1400000US06037106407,6037106407,2015,798,41615,33696
1400000US06037106408,6037106408,2015,976,50916,41227
1400000US06037106510,6037106510,2015,1583,101739,82378
1400000US06037106520,6037106520,2015,1354,75160,60857
1400000US06037106603,6037106603,2015,659,116950,94695
1400000US06037106604,6037106604,2015,1149,63295,51250
1400000US06037106641,6037106641,2015,720,135852,110000
1400000US06037106642,6037106642,2015,1112,118099,95625
1400000US06037106643,6037106643,2015,1336,163812,132639
1400000US06037106645,6037106645,2015,1145,131515,106488
1400000US06037106646,6037106646,2015,975,104051,84250
1400000US06037106648,6037106648,2015,993,48244,39063
1400000US06037106649,6037106649,2015,709,99317,80417
1400000US06037107010,6037107010,2015,741,65656,53162
1400000US06037107020,6037107020,2015,1211,87793,71086
1400000US06037108101,6037108101,2015,797,140484,113750
1400000US06037108102,6037108102,2015,1208,113553,91944
1400000US06037108103,6037108103,2015,1049,179972,145724
1400000US06037108104,6037108104,2015,595,136367,110417
1400000US06037108202,6037108202,2015,2235,143379,116094
1400000US06037108203,6037108203,2015,950,127212,103004
1400000US06037108204,6037108204,2015,991,127212,103004
1400000US06037109100,6037109100,2015,701,67651,54777
1400000US06037109200,6037109200,2015,786,91083,73750
1400000US06037109300,6037109300,2015,903,89806,72716
1400000US06037109400,6037109400,2015,1021,66235,53631
1400000US06037109500,6037109500,2015,1016,63258,51220
1400000US06037109601,6037109601,2015,1238,88510,71667
1400000US06037109603,6037109603,2015,1267,65380,52938
1400000US06037109604,6037109604,2015,898,86760,70250
1400000US06037109700,6037109700,2015,1272,108682,88000
1400000US06037109800,6037109800,2015,1459,100236,81161
1400000US06037111100,6037111100,2015,961,94296,76352
1400000US06037111201,6037111201,2015,1083,99223,80341
1400000US06037111202,6037111202,2015,1852,80989,65577
1400000US06037111204,6037111204,2015,1942,151778,122895
1400000US06037111205,6037111205,2015,1319,85346,69105
1400000US06037111206,6037111206,2015,1496,140402,113684
1400000US06037111302,6037111302,2015,1828,81264,65800
1400000US06037111303,6037111303,2015,2164,63717,51592
1400000US06037111304,6037111304,2015,605,63717,51592
1400000US06037111401,6037111401,2015,1328,62864,50901
1400000US06037111402,6037111402,2015,1533,62864,50901
1400000US06037113101,6037113101,2015,1139,131525,106496
1400000US06037113102,6037113102,2015,963,144462,116971
1400000US06037113211,6037113211,2015,1575,124853,101094
1400000US06037113212,6037113212,2015,1068,93962,76081
1400000US06037113213,6037113213,2015,1665,98125,79452
1400000US06037113231,6037113231,2015,835,107020,86654
1400000US06037113232,6037113232,2015,1415,125098,101292
1400000US06037113234,6037113234,2015,1447,47325,38319
1400000US06037113235,6037113235,2015,694,83981,68000
1400000US06037113237,6037113237,2015,1456,101098,81859
1400000US06037113238,6037113238,2015,1488,51783,41929
1400000US06037113239,6037113239,2015,911,51783,41929
1400000US06037113301,6037113301,2015,822,90568,73333
1400000US06037113303,6037113303,2015,1364,107756,87250
1400000US06037113322,6037113322,2015,1393,114210,92476
1400000US06037113323,6037113323,2015,1607,66279,53666
1400000US06037113324,6037113324,2015,721,66279,53666
1400000US06037113423,6037113423,2015,517,85778,69455
1400000US06037113424,6037113424,2015,1265,85778,69455
1400000US06037113425,6037113425,2015,305,58953,47734
1400000US06037113426,6037113426,2015,1674,58953,47734
1400000US06037113427,6037113427,2015,361,77291,62583
1400000US06037113428,6037113428,2015,1771,77291,62583
1400000US06037115101,6037115101,2015,1644,140354,113645
1400000US06037115104,6037115104,2015,1843,51761,41911
1400000US06037115202,6037115202,2015,1910,64214,51994
1400000US06037115203,6037115203,2015,1217,52266,42320
1400000US06037115204,6037115204,2015,1560,52266,42320
1400000US06037115301,6037115301,2015,1606,84929,68767
1400000US06037115302,6037115302,2015,1008,59864,48472
1400000US06037115401,6037115401,2015,1974,75357,61017
1400000US06037115403,6037115403,2015,1008,53481,43304
1400000US06037115404,6037115404,2015,780,64398,52143
1400000US06037117101,6037117101,2015,1349,91363,73977
1400000US06037117102,6037117102,2015,773,82770,67019
1400000US06037117201,6037117201,2015,1147,60207,48750
1400000US06037117202,6037117202,2015,691,103984,84196
1400000US06037117301,6037117301,2015,1244,111726,90465
1400000US06037117302,6037117302,2015,1686,85423,69167
1400000US06037117303,6037117303,2015,1055,95279,77148
1400000US06037117404,6037117404,2015,1293,101748,82386
1400000US06037117405,6037117405,2015,854,40703,32957
1400000US06037117407,6037117407,2015,917,31656,25632
1400000US06037117408,6037117408,2015,852,33237,26912
1400000US06037117510,6037117510,2015,952,44108,35714
1400000US06037117520,6037117520,2015,972,41510,33611
1400000US06037117530,6037117530,2015,1563,45634,36950
1400000US06037119001,6037119001,2015,943,86001,69635
1400000US06037119003,6037119003,2015,800,78218,63333
1400000US06037119004,6037119004,2015,796,78218,63333
1400000US06037119201,6037119201,2015,859,78347,63438
1400000US06037119202,6037119202,2015,988,66382,53750
1400000US06037119310,6037119310,2015,1131,52781,42737
1400000US06037119320,6037119320,2015,1146,51525,41720
1400000US06037119340,6037119340,2015,939,34816,28191
1400000US06037119341,6037119341,2015,766,53723,43500
1400000US06037119342,6037119342,2015,755,49929,40428
1400000US06037119400,6037119400,2015,1086,93361,75595
1400000US06037119700,6037119700,2015,1259,94186,76263
1400000US06037119801,6037119801,2015,686,90460,73246
1400000US06037119802,6037119802,2015,705,90460,73246
1400000US06037119900,6037119900,2015,1187,75838,61406
1400000US06037120010,6037120010,2015,679,60825,49250
1400000US06037120020,6037120020,2015,1073,40821,33053
1400000US06037120030,6037120030,2015,730,30117,24386
1400000US06037120103,6037120103,2015,804,32183,26059
1400000US06037120104,6037120104,2015,758,39109,31667
1400000US06037120105,6037120105,2015,876,38303,31014
1400000US06037120106,6037120106,2015,1174,37248,30160
1400000US06037120107,6037120107,2015,1029,35807,28993
1400000US06037120108,6037120108,2015,1282,40980,33182
1400000US06037120300,6037120300,2015,1421,72822,58964
1400000US06037120400,6037120400,2015,2046,43730,35408
1400000US06037121010,6037121010,2015,1288,68904,55792
1400000US06037121020,6037121020,2015,987,68882,55774
1400000US06037121101,6037121101,2015,926,54353,44010
1400000US06037121102,6037121102,2015,743,88158,71382
